Country,State,Year,City,"Pradhan Mantri Awas Yojana (Pmay) Investment Amount (UOM:INR(IndianRupees)), Scaling Factor:10000000","Pradhan Mantri Awas Yojana (Pmay) Central Assistance Sanctioned (UOM:INR(IndianRupees)), Scaling Factor:10000000","Pradhan Mantri Awas Yojana (Pmay) Central Assistance Released (UOM:INR(IndianRupees)), Scaling Factor:10000000","Pradhan Mantri Awas Yojana (Pmay) Houses Sanctioned (UOM:Number), Scaling Factor:1","Pradhan Mantri Awas Yojana (Pmay) Houses Grounded (UOM:Number), Scaling Factor:1","Pradhan Mantri Awas Yojana (Pmay) Houses Completed (UOM:Number), Scaling Factor:1"
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Katra, Town Panchayat",78.0900000000000000,31.7400000000000000,30.8100000000000000,2116.0000000000000000,2099.0000000000000000,2019.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kauriaganj, Town Panchayat",49.5500000000000000,21.0900000000000000,19.6200000000000000,1406.0000000000000000,1260.0000000000000000,1238.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kemri, Town Panchayat",70.6000000000000000,25.0500000000000000,22.1000000000000000,1670.0000000000000000,1377.0000000000000000,1307.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kerakat, Town Panchayat",34.4100000000000000,14.5600000000000000,13.7800000000000000,968.0000000000000000,898.0000000000000000,851.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khadda, Town Panchayat",78.0000000000000000,34.2600000000000000,32.9800000000000000,2284.0000000000000000,2173.0000000000000000,2147.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khaga, Town Panchayat",76.4300000000000000,26.8300000000000000,21.9400000000000000,1783.0000000000000000,1274.0000000000000000,1243.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khair, Municipality",111.0000000000000000,42.2500000000000000,39.5000000000000000,2808.0000000000000000,2535.0000000000000000,2504.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khairabad, Municipality",93.8800000000000000,39.3200000000000000,36.4100000000000000,2618.0000000000000000,2347.0000000000000000,2335.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khakhareru, Town Panchayat",54.9100000000000000,20.5200000000000000,14.8700000000000000,1368.0000000000000000,1070.0000000000000000,1009.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khalilabad, Municipality",244.7800000000000000,95.5300000000000000,90.9500000000000000,6323.0000000000000000,5958.0000000000000000,5787.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khamaria, Town Panchayat",166.0700000000000000,65.3000000000000000,63.5800000000000000,4353.0000000000000000,4215.0000000000000000,4146.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khanpur, Town Panchayat",66.7800000000000000,26.3800000000000000,25.7900000000000000,1757.0000000000000000,1752.0000000000000000,1685.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kharela, Town Panchayat",112.1400000000000000,44.3400000000000000,42.2300000000000000,2956.0000000000000000,2855.0000000000000000,2669.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khargupur, Town Panchayat",22.8400000000000000,9.1600000000000000,8.8100000000000000,611.0000000000000000,570.0000000000000000,570.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kharkhoda, Town Panchayat",14.4500000000000000,5.3000000000000000,4.7200000000000000,352.0000000000000000,325.0000000000000000,317.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khatauli, Municipality",118.6100000000000000,43.0600000000000000,38.3300000000000000,2845.0000000000000000,2461.0000000000000000,2333.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khekada, Municipality",95.9200000000000000,33.7900000000000000,28.6200000000000000,2250.0000000000000000,1794.0000000000000000,1694.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kheragarh, Town Panchayat",107.1500000000000000,38.7100000000000000,32.3800000000000000,2579.0000000000000000,1913.0000000000000000,1869.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kheri, Town Panchayat",94.6100000000000000,43.5400000000000000,43.1600000000000000,2872.0000000000000000,2840.0000000000000000,2831.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khetasarai, Town Panchayat",63.3300000000000000,28.1300000000000000,26.9600000000000000,1874.0000000000000000,1838.0000000000000000,1709.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khimsepur, Town Panchayat",43.9700000000000000,11.4400000000000000,5.8200000000000000,763.0000000000000000,179.0000000000000000,177.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khiwai, Town Panchayat",88.7100000000000000,27.3100000000000000,20.5400000000000000,1820.0000000000000000,1101.0000000000000000,1054.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khora, Municipality",12.5100000000000000,2.4100000000000000,2.4100000000000000,103.0000000000000000,103.0000000000000000,103.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khudaganj, Town Panchayat",78.3900000000000000,30.9000000000000000,29.8300000000000000,2060.0000000000000000,2050.0000000000000000,1952.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khurja, Municipality",219.3800000000000000,79.9800000000000000,73.0100000000000000,5296.0000000000000000,4776.0000000000000000,4344.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Khutar, Town Panchayat",79.6700000000000000,29.2000000000000000,26.7300000000000000,1945.0000000000000000,1737.0000000000000000,1665.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kiraoali, Town Panchayat",86.5000000000000000,28.2000000000000000,18.5500000000000000,1845.0000000000000000,1139.0000000000000000,1110.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kiratpur, Municipality",72.8600000000000000,28.7400000000000000,25.1900000000000000,1914.0000000000000000,1647.0000000000000000,1556.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kishni, Town Panchayat",45.6100000000000000,18.3000000000000000,16.9000000000000000,1220.0000000000000000,1068.0000000000000000,1036.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kishunpur, Town Panchayat",27.6400000000000000,12.1800000000000000,11.9200000000000000,812.0000000000000000,800.0000000000000000,767.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kithaur, Town Panchayat",107.8300000000000000,30.7900000000000000,14.5500000000000000,2048.0000000000000000,976.0000000000000000,926.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Koeripur, Town Panchayat",42.2200000000000000,18.4800000000000000,18.1400000000000000,1232.0000000000000000,1203.0000000000000000,1185.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kohdaur, Town Panchayat",14.0800000000000000,5.5000000000000000,4.7200000000000000,367.0000000000000000,311.0000000000000000,297.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Konch, Municipality",82.1800000000000000,28.5600000000000000,22.4100000000000000,1903.0000000000000000,1452.0000000000000000,1424.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kopaganj, Town Panchayat",60.0900000000000000,24.5600000000000000,22.3500000000000000,1637.0000000000000000,1412.0000000000000000,1404.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kora Jahanabad, Town Panchayat",73.6600000000000000,32.2500000000000000,30.4600000000000000,2150.0000000000000000,2004.0000000000000000,1971.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Koraon, Town Panchayat",42.0600000000000000,15.8800000000000000,14.0800000000000000,1043.0000000000000000,866.0000000000000000,838.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kosi Kalan, Municipality",36.6400000000000000,11.6500000000000000,9.0000000000000000,763.0000000000000000,491.0000000000000000,468.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kotra, Town Panchayat",41.3200000000000000,15.5300000000000000,14.4400000000000000,1035.0000000000000000,940.0000000000000000,927.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kul Pahar, Town Panchayat",53.8600000000000000,22.2500000000000000,20.7000000000000000,1483.0000000000000000,1378.0000000000000000,1300.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kumarganj, Town Panchayat",37.3200000000000000,13.5300000000000000,11.3300000000000000,902.0000000000000000,667.0000000000000000,659.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kunda, Town Panchayat",55.2700000000000000,22.9300000000000000,21.7000000000000000,1528.0000000000000000,1406.0000000000000000,1383.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kundarki, Town Panchayat",80.1200000000000000,27.9700000000000000,21.6200000000000000,1864.0000000000000000,1483.0000000000000000,1418.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kunwargaon, Town Panchayat",48.8500000000000000,17.9800000000000000,16.5700000000000000,1199.0000000000000000,1055.0000000000000000,1039.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kuraoali, Town Panchayat",57.0000000000000000,21.4600000000000000,18.7500000000000000,1431.0000000000000000,1138.0000000000000000,1124.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kurara, Town Panchayat",61.1000000000000000,22.7800000000000000,21.6100000000000000,1518.0000000000000000,1400.0000000000000000,1387.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025",Kursath (Hardoi),18.8800000000000000,8.2900000000000000,8.0400000000000000,552.0000000000000000,525.0000000000000000,525.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025",Kursath (Unnao),18.3800000000000000,8.4900000000000000,8.4400000000000000,566.0000000000000000,566.0000000000000000,558.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kurthijafarpur, Town Panchayat",55.5900000000000000,17.6700000000000000,12.4400000000000000,1178.0000000000000000,655.0000000000000000,648.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kushinagar, Municipality",464.7900000000000000,181.6200000000000000,176.6000000000000000,12079.0000000000000000,11883.0000000000000000,11707.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Kusmara, Town Panchayat",27.9300000000000000,11.0000000000000000,10.0400000000000000,733.0000000000000000,627.0000000000000000,626.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Laalganj, Town Panchayat",41.2500000000000000,17.8700000000000000,17.3300000000000000,1186.0000000000000000,1160.0000000000000000,1126.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Laharpur, Municipality",114.7500000000000000,52.8900000000000000,51.0000000000000000,3526.0000000000000000,3325.0000000000000000,3308.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Lakhimpur, Municipality",225.1500000000000000,90.7200000000000000,81.3000000000000000,6008.0000000000000000,5250.0000000000000000,5142.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Lakhna, Town Panchayat",24.3400000000000000,10.5900000000000000,10.2800000000000000,706.0000000000000000,681.0000000000000000,653.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Lal Gopalganj Nindaura, Town Panchayat",98.1700000000000000,43.8200000000000000,43.6100000000000000,2920.0000000000000000,2920.0000000000000000,2887.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Lalganj, Town Panchayat",63.6900000000000000,20.2300000000000000,15.0800000000000000,1343.0000000000000000,778.0000000000000000,761.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Lalitpur, Municipality",668.1800000000000000,281.0300000000000000,261.0200000000000000,18650.0000000000000000,17047.0000000000000000,16160.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Lambhua, Town Panchayat",63.1300000000000000,17.9800000000000000,11.1300000000000000,1199.0000000000000000,471.0000000000000000,457.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Lar, Town Panchayat",91.6900000000000000,35.8400000000000000,34.6300000000000000,2387.0000000000000000,2329.0000000000000000,2224.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Lawar, Town Panchayat",24.3700000000000000,9.7900000000000000,9.6600000000000000,652.0000000000000000,646.0000000000000000,614.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Loni, Municipality",911.3600000000000000,243.8400000000000000,194.5000000000000000,14915.0000000000000000,9550.0000000000000000,9348.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025",Lucknow Development Authority,696.8700000000000000,137.5200000000000000,104.0100000000000000,9168.0000000000000000,9168.0000000000000000,9078.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025",Lucknow Municipal Corporation,4609.4600000000000000,981.1100000000000000,883.7900000000000000,52652.000000000000,45869.000000000000,45448.000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Maa Kamakhya, Town Panchayat",68.3400000000000000,18.1700000000000000,8.0400000000000000,1211.0000000000000000,328.0000000000000000,325.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Machhlishahr, Town Panchayat",47.9900000000000000,19.5800000000000000,17.9000000000000000,1301.0000000000000000,1147.0000000000000000,1108.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Madanpur, Town Panchayat",22.3300000000000000,6.9900000000000000,5.0500000000000000,466.0000000000000000,288.0000000000000000,250.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Madhoganj, Town Panchayat",20.0700000000000000,9.4200000000000000,9.3300000000000000,628.0000000000000000,627.0000000000000000,612.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Madhogarh, Town Panchayat",31.8400000000000000,11.7600000000000000,10.1900000000000000,784.0000000000000000,613.0000000000000000,612.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Madhuban, Town Panchayat",72.8600000000000000,31.3200000000000000,30.3000000000000000,2089.0000000000000000,2002.0000000000000000,1975.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Madrak, Town Panchayat",55.6900000000000000,15.8100000000000000,8.8600000000000000,1054.0000000000000000,470.0000000000000000,462.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Maghar, Town Panchayat",111.2000000000000000,45.4100000000000000,44.6600000000000000,3025.0000000000000000,3002.0000000000000000,2936.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mahaban, Town Panchayat",27.1300000000000000,10.0800000000000000,9.4100000000000000,666.0000000000000000,618.0000000000000000,584.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025",Maharajganj (Azamgarh),21.3400000000000000,6.9900000000000000,5.3100000000000000,466.0000000000000000,279.0000000000000000,279.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025",Maharajganj (Raibareilly),27.5400000000000000,8.7000000000000000,5.8400000000000000,576.0000000000000000,327.0000000000000000,325.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Maharajganj, Municipality",299.5700000000000000,110.7100000000000000,93.3300000000000000,7367.0000000000000000,6037.0000000000000000,5871.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mahmoodpur Mafi, Town Panchayat",64.7900000000000000,25.5800000000000000,24.2500000000000000,1705.0000000000000000,1688.0000000000000000,1637.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mahmudabad, Municipality",173.3200000000000000,69.3900000000000000,63.2300000000000000,4625.0000000000000000,3957.0000000000000000,3921.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mahoba, Municipality",163.0200000000000000,65.6700000000000000,62.1800000000000000,4353.0000000000000000,4224.0000000000000000,3837.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Maholi, Town Panchayat",116.3300000000000000,46.6600000000000000,42.8000000000000000,3109.0000000000000000,2701.0000000000000000,2668.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mahona, Town Panchayat",69.3400000000000000,26.4200000000000000,22.4500000000000000,1739.0000000000000000,1474.0000000000000000,1464.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mahroni, Town Panchayat",82.8600000000000000,37.1900000000000000,36.0300000000000000,2479.0000000000000000,2454.0000000000000000,2379.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mahul Khas, Town Panchayat",45.3600000000000000,19.5900000000000000,18.8500000000000000,1306.0000000000000000,1232.0000000000000000,1225.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mailani, Town Panchayat",51.1600000000000000,19.5900000000000000,18.2000000000000000,1306.0000000000000000,1156.0000000000000000,1152.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mainpuri, Municipality",167.4600000000000000,65.5700000000000000,62.0100000000000000,4318.0000000000000000,3774.0000000000000000,3669.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Majhauliraj, Town Panchayat",96.2400000000000000,39.1300000000000000,38.1900000000000000,2608.0000000000000000,2569.0000000000000000,2468.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Makkhanpur, Town Panchayat",27.9500000000000000,11.3700000000000000,10.2600000000000000,758.0000000000000000,667.0000000000000000,635.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Malihabad, Town Panchayat",67.8200000000000000,27.7900000000000000,27.7500000000000000,1797.0000000000000000,1797.0000000000000000,1792.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mallawan, Municipality",116.8600000000000000,40.0500000000000000,31.5000000000000000,2670.0000000000000000,1724.0000000000000000,1717.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mandawar, Town Panchayat",46.0600000000000000,18.5600000000000000,17.3700000000000000,1237.0000000000000000,1114.0000000000000000,1023.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mandhata, Town Panchayat",5.3400000000000000,2.1600000000000000,1.89000000000000000000,144.0000000000000000,126.0000000000000000,122.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Manikpur Sarhat, Town Panchayat",57.0100000000000000,25.2000000000000000,24.5000000000000000,1680.0000000000000000,1650.0000000000000000,1589.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Manikpur, Town Panchayat",79.4700000000000000,33.0800000000000000,31.5700000000000000,2205.0000000000000000,2049.0000000000000000,2026.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Maniyar, Town Panchayat",71.0800000000000000,26.1300000000000000,23.7500000000000000,1742.0000000000000000,1490.0000000000000000,1464.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Manjhanpur, Municipality",158.4400000000000000,63.4200000000000000,54.5800000000000000,4225.0000000000000000,3642.0000000000000000,3558.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mankapur, Town Panchayat",10.2300000000000000,3.9400000000000000,3.8600000000000000,259.0000000000000000,250.0000000000000000,250.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Marehra, Municipality",81.2500000000000000,30.1100000000000000,26.9900000000000000,2006.0000000000000000,1706.0000000000000000,1677.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mariahu, Town Panchayat",44.7900000000000000,19.4000000000000000,18.4000000000000000,1291.0000000000000000,1245.0000000000000000,1178.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Martinganj, Town Panchayat",25.5100000000000000,7.1400000000000000,3.5900000000000000,476.0000000000000000,165.0000000000000000,160.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025",Maruadih Railway Settlement (Its),4.7600000000000000,0.59000000000000000000,0.59000000000000000000,26.0000000000000000,26.0000000000000000,26.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Maswasi, Town Panchayat",33.5600000000000000,11.8900000000000000,10.6600000000000000,793.0000000000000000,665.0000000000000000,651.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mataundh, Town Panchayat",60.6100000000000000,23.9900000000000000,23.8700000000000000,1599.0000000000000000,1598.0000000000000000,1575.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mathauli, Town Panchayat",72.9600000000000000,23.6800000000000000,17.9900000000000000,1579.0000000000000000,1090.0000000000000000,1043.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mathura, Municipal Corporation",1886.9800000000000000,606.1400000000000000,562.4900000000000000,38423.000000000000,34594.000000000000,33612.000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mau Aima, Town Panchayat",52.8900000000000000,22.9800000000000000,22.5700000000000000,1529.0000000000000000,1486.0000000000000000,1485.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mau, Town Panchayat",47.9500000000000000,19.4700000000000000,17.9200000000000000,1298.0000000000000000,1149.0000000000000000,1126.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Maudaha, Municipality",74.0100000000000000,26.4700000000000000,24.0000000000000000,1765.0000000000000000,1508.0000000000000000,1492.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Maunath Bhanjan, Municipality",317.8500000000000000,128.5500000000000000,122.1200000000000000,8525.0000000000000000,7834.0000000000000000,7795.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mauranipur, Municipality",166.0600000000000000,62.5400000000000000,60.3400000000000000,4146.0000000000000000,3933.0000000000000000,3895.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Maurawan, Town Panchayat",48.8900000000000000,21.8300000000000000,22.2800000000000000,1455.0000000000000000,1444.0000000000000000,1407.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mawana, Municipality",56.6700000000000000,18.4100000000000000,15.4900000000000000,1206.0000000000000000,910.0000000000000000,874.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025",Meerut Development Authority,55.7300000000000000,16.3200000000000000,16.0600000000000000,1088.0000000000000000,1088.0000000000000000,1088.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025",Meerut Municipal Corporation,1854.2000000000000000,463.9800000000000000,426.6800000000000000,27018.000000000000,23855.000000000000,22841.000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mehdawal, Town Panchayat",200.7900000000000000,73.6900000000000000,67.3500000000000000,4908.0000000000000000,4275.0000000000000000,4196.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mehnagar, Town Panchayat",33.6700000000000000,12.5400000000000000,10.2100000000000000,833.0000000000000000,646.0000000000000000,645.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mendu, Town Panchayat",46.0300000000000000,19.3700000000000000,19.0400000000000000,1291.0000000000000000,1276.0000000000000000,1225.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mihinpurwa, Town Panchayat",66.3100000000000000,20.5800000000000000,15.2900000000000000,1372.0000000000000000,814.0000000000000000,795.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Milak, Municipality",128.7000000000000000,47.0000000000000000,42.4900000000000000,3129.0000000000000000,2715.0000000000000000,2636.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Miranpur, Town Panchayat",69.5500000000000000,26.1100000000000000,24.2400000000000000,1741.0000000000000000,1616.0000000000000000,1579.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mirganj, Town Panchayat",49.6000000000000000,18.3100000000000000,17.2900000000000000,1214.0000000000000000,1113.0000000000000000,1095.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mirhechi, Town Panchayat",95.0700000000000000,25.8100000000000000,15.7600000000000000,1721.0000000000000000,620.0000000000000000,613.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mirzapur-Cum-Vindhyachal,",1288.2500000000000000,522.1100000000000000,463.1600000000000000,34767.000000000000,32129.000000000000,31340.000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Misrikh-Cum-Neemsar, Municipality",45.0700000000000000,19.0500000000000000,17.8300000000000000,1271.0000000000000000,1135.0000000000000000,1135.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Modinagar, Municipality",364.0900000000000000,116.3100000000000000,91.2700000000000000,7595.0000000000000000,5339.0000000000000000,5058.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mogra Badshahpur, Municipality",61.3700000000000000,21.4500000000000000,15.7400000000000000,1430.0000000000000000,979.0000000000000000,962.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mohammadabad Gohna, Town Panchayat",26.4100000000000000,10.2700000000000000,9.3600000000000000,683.0000000000000000,586.0000000000000000,574.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mohammadabad, Municipality",135.6400000000000000,47.9000000000000000,36.6000000000000000,3193.0000000000000000,2271.0000000000000000,2161.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mohammadi, Municipality",108.6000000000000000,42.7900000000000000,36.8700000000000000,2852.0000000000000000,2414.0000000000000000,2378.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mohan, Town Panchayat",88.1000000000000000,33.9800000000000000,29.9200000000000000,2265.0000000000000000,1875.0000000000000000,1875.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mohanlalganj, Town Panchayat",40.6500000000000000,13.0800000000000000,7.6400000000000000,872.0000000000000000,504.0000000000000000,492.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Mohanpur, Town Panchayat",12.9600000000000000,4.2300000000000000,3.2700000000000000,282.0000000000000000,180.0000000000000000,179.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025",Moradabad Development Authority,119.5300000000000000,25.6800000000000000,24.5500000000000000,1712.0000000000000000,1712.0000000000000000,1712.0000000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Moradabad, Municipal Corporation",1128.6100000000000000,354.2100000000000000,323.6700000000000000,22459.000000000000,20680.000000000000,20034.000000000000
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2025","Moth, Town Panchayat",37.2000000000000000,13.8400000000000000,12.7500000000000000,923.0000000000000000,819.0000000000000000,799.0000000000000000
